# P T K UMAX EMAX LATENCY
16  1 10 1.000003e+00 2.666847e-06 3.232764e-01
16  1 11 1.000001e+00 6.667092e-07 1.300664e+00
16  1 12 1.000000e+00 1.666619e-07 5.488788e+00
16  1 13 1.000000e+00 4.180118e-08 2.313918e+01
16  1 14 1.000000e+00 1.130315e-08 9.862483e+01
