# P T K UMAX EMAX LATENCY
16  4 10 1.000003e+00 2.666847e-06 3.231163e-01
16  4 11 1.000001e+00 6.667092e-07 1.180330e+00
16  4 12 1.000000e+00 1.666619e-07 4.507671e+00
16  4 13 1.000000e+00 4.180118e-08 1.871037e+01
16  4 14 1.000000e+00 1.130315e-08 7.843870e+01
